
instance_CG_N7_K7_nzP0d2_p8_g1_l5.txt
BSPg,19568,64
BSPgHCCS,11057,31
ETF,3904,12
BL-EST,4078,28
ILPiter,10367,31
ILPCS,2096,28
0

instance_exp_N70_K5_nzP0d18_p8_g1_l5.txt
Trivial,13750,1
refined,3334,65
cilk,12804,82
BSPg,11543,103
BSPgHCCS,8341,67
ETF,16858,121
BL-EST,18360,145
ILPiter,8300,67
ILPCS,3277,65
0

instance_kNN_N60_K15_nzP0d15_p8_g1_l5_numa4.txt
Trivial,23298,1
refined,14038,77
cilk,138652,126
BSPg,107960,126
BSPgHCCS,67039,78
ETF,26016,93
BL-EST,25417,85
ILPiter,66862,78
0

instance_CG_N17_K8_nzP0d25_p8_g1_l5.txt
Trivial,4244,1
refined,3016,40
cilk,6589,71
BSPg,6217,123
BSPgHCCS,4543,50
ETF,5438,64
BL-EST,5515,62
ILPiter,4469,50
ILPCS,2999,40
0

instance_CG_N40_K10_nzP0d2_p8_g1_l5.txt
Trivial,17010,1
refined,6026,108
cilk,22707,147
BSPg,21747,260
BSPgHCCS,15437,146
ETF,22090,137
BL-EST,21188,158
ILPiter,15166,146
ILPCS,5893,108
0

instance_spmv_N25_nzP0d2_p8_g1_l5_numa3.txt
Trivial,472,1
refined,250,2
cilk,1176,4
BSPg,881,4
BSPgHCCS,536,3
ETF,774,4
BL-EST,1318,6
source3_weights_cluster,2114,4
source3_weights_clusterHCCS,861,4
ILP,332,2
ILPiter,301,2
0

instance_spmv_N35_nzP0d18_p8_g1_l5.txt
Trivial,823,1
refined,142,3
cilk,347,5
BSPg,305,3
BSPgHCCS,237,3
ETF,348,4
BL-EST,542,8
source3_weights_cluster,971,3
source3_weights_clusterHCCS,608,2
ILP,237,3
ILPiter,227,3
ILPCS,142,3
0

instance_CG_N9_K9_nzP0d35_p8_g1_l5.txt
Trivial,2288,1
refined,2251,5
cilk,3532,43
BSPg,3421,92
BSPgHCCS,2319,7
ETF,3212,40
BL-EST,3018,40
ILPiter,2319,7
ILPCS,2251,5
0

instance_snni_graphchallenge_1024neurons_120layers_p8_g1_l5.txt
Trivial,520,1
refined,520,1
cilk,523,2
BSPg,523,47
BSPgHCCS,523,2
ETF,523,2
BL-EST,523,2
ILPiter,520,47
0

instance_exp_N18_K10_nzP0d15_p8_g1_l5.txt
Trivial,1160,1
refined,457,21
cilk,1598,23
BSPg,1527,36
BSPgHCCS,1208,21
ETF,1480,23
BL-EST,1576,22
ILPiter,1208,21
ILPCS,445,21
0

