
instance_exp_N75_K60_nzP0d15_p16_g1_l5_numa2.txt
Trivial,147409,1
cilk,81436,781
BSPg,38517,93
BSPgHCCS,34757,93
ETF,189116,3979
BL-EST,263667,5453
source3_weights_cluster,49069,120
source3_weights_clusterHCCS,42325,120
0

hpcg_p16_g1_l5_numa2.txt
Trivial,209434,1
cilk,160601,6399
BSPg,239760,8275
BSPgHCCS,221343,6283
ETF,283919,9802
BL-EST,333556,13234
source3_weights_cluster,174250,8131
0

conjugate_gradient_gyro_m_p16_g1_l5_numa3.txt
Trivial,86819,1
cilk,223647,3985
BSPg,393397,19897
BSPgHCCS,275536,6966
ETF,235261,3953
BL-EST,309339,3941
source3_weights_cluster,272095,10945
0

instance_CG_N120_K35_nzP0d11_p16_g1_l5_numa3.txt
Trivial,243660,1
cilk,534274,2326
BSPg,276508,314
BSPgHCCS,246527,212
ETF,478943,790
BL-EST,479604,4791
source3_weights_cluster,334113,317
source3_weights_clusterHCCS,249674,282
0

instance_kNN_N100_K50_nzP0d1_p16_g1_l5_numa3.txt
Trivial,152788,1
cilk,200429,667
BSPg,99439,81
BSPgHCCS,84310,81
ETF,364531,4922
BL-EST,482071,6823
source3_weights_cluster,116883,100
source3_weights_clusterHCCS,104636,100
0

instance_CG_N60_K55_nzP0d12_p16_g1_l5_numa3.txt
Trivial,128259,1
cilk,313524,1372
BSPg,202743,494
BSPgHCCS,166238,330
ETF,154008,842
BL-EST,222435,4480
source3_weights_cluster,223919,496
source3_weights_clusterHCCS,159329,441
0

instance_exp_N75_K60_nzP0d15_p16_g1_l5_numa3.txt
Trivial,147409,1
cilk,212022,781
BSPg,97350,93
BSPgHCCS,81814,93
ETF,322298,4586
BL-EST,295561,4830
source3_weights_cluster,127856,120
source3_weights_clusterHCCS,104832,120
0

instance_exp_N100_K40_nzP0d2_p16_g1_l5_numa3.txt
Trivial,234114,1
cilk,353373,945
BSPg,158255,76
BSPgHCCS,134992,76
ETF,435429,3910
BL-EST,437670,4314
source3_weights_cluster,169977,80
source3_weights_clusterHCCS,148861,80
0

bicgstab_gyro_m_p16_g1_l5_numa3.txt
Trivial,95531,1
cilk,237014,5740
BSPg,386223,10099
BSPgHCCS,265959,5269
ETF,272313,6074
BL-EST,322278,7544
source3_weights_cluster,272416,9468
0

hpcg_p16_g1_l5_numa3.txt
Trivial,209434,1
cilk,289498,6399
BSPg,591760,8275
BSPgHCCS,554316,6262
ETF,485930,9523
BL-EST,587558,10980
source3_weights_cluster,303697,8131
0

instance_spmv_N300_nzP0d3_p16_g1_l5_numa3.txt
Trivial,107700,1
cilk,132494,198
BSPg,39797,3
BSPgHCCS,39065,3
ETF,62452,9
BL-EST,350227,234
source3_weights_cluster,35092,2
source3_weights_clusterHCCS,34717,2
0

instance_kNN_N250_K15_nzP0d1_p16_g1_l5_numa3.txt
Trivial,260483,1
cilk,326832,645
BSPg,173810,25
BSPgHCCS,160974,25
ETF,495795,3211
BL-EST,740904,4525
source3_weights_cluster,171497,30
source3_weights_clusterHCCS,163420,30
0

instance_CG_N120_K35_nzP0d11_p16_g1_l5_numa4.txt
Trivial,243660,1
cilk,1162714,2326
BSPg,594718,314
BSPgHCCS,525768,212
ETF,783883,748
BL-EST,830589,4734
source3_weights_cluster,725145,317
source3_weights_clusterHCCS,514608,282
0

instance_CG_N60_K55_nzP0d12_p16_g1_l5_numa4.txt
Trivial,128259,1
cilk,680781,1372
BSPg,436918,494
BSPgHCCS,353455,329
ETF,206022,790
BL-EST,319275,3730
source3_weights_cluster,485031,496
source3_weights_clusterHCCS,302288,441
0

instance_kNN_N250_K15_nzP0d1_p16_g1_l5_numa4.txt
Trivial,260483,1
cilk,710348,645
BSPg,372189,25
BSPgHCCS,331550,25
ETF,931026,3271
BL-EST,1267274,4498
source3_weights_cluster,367230,30
source3_weights_clusterHCCS,337823,30
0

hpcg_p16_g1_l5_numa4.txt
Trivial,209434,1
cilk,529909,6399
BSPg,1265872,8275
BSPgHCCS,1189604,6257
ETF,780304,9200
BL-EST,984547,13424
source3_weights_cluster,534107,8131
0

instance_spmv_N300_nzP0d3_p16_g1_l5_numa4.txt
Trivial,107700,1
cilk,289114,198
BSPg,81351,3
BSPgHCCS,79805,3
ETF,149898,6
BL-EST,776282,235
source3_weights_cluster,70684,2
source3_weights_clusterHCCS,69677,2
0

instance_kNN_N100_K50_nzP0d1_p16_g1_l5_numa4.txt
Trivial,152788,1
cilk,435356,667
BSPg,212839,81
BSPgHCCS,171339,81
ETF,650239,4991
BL-EST,798340,6248
source3_weights_cluster,250539,100
source3_weights_clusterHCCS,202018,100
0

conjugate_gradient_gyro_m_p16_g1_l5_numa4.txt
Trivial,86819,1
cilk,414520,3985
BSPg,720990,19897
BSPgHCCS,512798,6966
ETF,440381,3951
BL-EST,694566,6621
source3_weights_cluster,476401,10945
0

bicgstab_gyro_m_p16_g1_l5_numa4.txt
Trivial,95531,1
cilk,456518,5740
BSPg,789008,10099
BSPgHCCS,534410,5241
ETF,501619,6061
BL-EST,919294,8637
source3_weights_cluster,489719,9468
0

instance_exp_N100_K40_nzP0d2_p16_g1_l5_numa4.txt
Trivial,234114,1
cilk,766375,945
BSPg,339452,76
BSPgHCCS,275142,76
ETF,688665,4001
BL-EST,1061610,5102
source3_weights_cluster,362902,80
source3_weights_clusterHCCS,312813,80
0

instance_exp_N75_K60_nzP0d15_p16_g1_l5_numa4.txt
Trivial,147409,1
cilk,459083,781
BSPg,208252,93
BSPgHCCS,166322,93
ETF,603435,4647
BL-EST,904040,5751
source3_weights_cluster,277249,120
source3_weights_clusterHCCS,202057,120
0
