
instance_CG_N9_K5_nzP0d2_p4_g1_l5.txt
Trivial,4492,1
cilk,2304,77
BSPg,1578,8
BSPgHCCS,1543,7
ETF,2730,99
BL-EST,4795,231
source3_weights_cluster,1730,10
source3_weights_clusterHCCS,1662,10
ILPInit,1744,137
ILPInitHCCS,1565,15
ILPIter,1528,7
ILPCS,1522,7
0

instance_exp_N40_K5_nzP0d15_p4_g1_l5.txt
Trivial,3752,1
cilk,1967,73
BSPg,1344,8
BSPgHCCS,1315,8
ETF,1965,59
BL-EST,4130,215
source3_weights_cluster,1396,10
source3_weights_clusterHCCS,1349,10
ILPInit,1781,117
ILPInitHCCS,1375,14
ILPIter,1304,8
ILPCS,1291,8
0

instance_spmv_N7_nzP0d35_p4_g1_l5.txt
Trivial,87,1
cilk,62,6
BSPg,41,3
BSPgHCCS,40,3
ETF,41,3
BL-EST,75,7
source3_weights_cluster,42,2
source3_weights_clusterHCCS,41,2
ILPInit,34,6
ILPInitHCCS,33,2
ILP,33,2
ILPIter,30,2
28.0

instance_exp_N35_K4_nzP0d15_p4_g1_l5.txt
Trivial,2232,1
cilk,1296,58
BSPg,815,7
BSPgHCCS,788,6
ETF,1277,46
BL-EST,2447,135
source3_weights_cluster,955,8
source3_weights_clusterHCCS,854,8
ILPInit,873,74
ILPInitHCCS,818,14
ILPIter,780,6
ILPCS,775,6
0

instance_exp_N30_K8_nzP0d15_p4_g1_l5.txt
Trivial,3179,1
cilk,1672,67
BSPg,1124,10
BSPgHCCS,1105,10
ETF,1778,69
BL-EST,3657,194
source3_weights_cluster,1315,16
source3_weights_clusterHCCS,1236,16
ILPInit,1242,101
ILPInitHCCS,1180,25
ILPIter,1099,10
ILPCS,1083,10
0

instance_spmv_N70_nzP0d19_p4_g1_l5.txt
Trivial,3630,1
cilk,1675,35
BSPg,1136,3
BSPgHCCS,1124,3
ETF,1159,4
BL-EST,2286,91
source3_weights_cluster,1144,2
source3_weights_clusterHCCS,1106,2
ILPInit,1966,138
ILPInitHCCS,1186,4
ILPIter,1059,2
0

instance_CG_N7_K2_nzP0d6_p4_g1_l5.txt
Trivial,551,1
cilk,380,21
BSPg,298,16
BSPgHCCS,281,11
ETF,464,30
BL-EST,542,30
source3_weights_cluster,374,18
source3_weights_clusterHCCS,331,17
ILPInit,313,21
ILPInitHCCS,310,12
ILPIter,271,11
ILPCS,267,11
0

instance_CG_N12_K10_nzP0d2_p4_g1_l5.txt
Trivial,3144,1
cilk,2090,94
BSPg,1722,78
BSPgHCCS,1590,51
ETF,2628,158
BL-EST,2766,140
source3_weights_cluster,1914,83
source3_weights_clusterHCCS,1792,73
ILPInit,1797,111
ILPInitHCCS,1730,68
ILPIter,1546,51
ILPCS,1524,51
0

instance_spmv_N10_nzP0d25_p4_g1_l5.txt
Trivial,126,1
cilk,81,6
BSPg,56,3
BSPgHCCS,55,3
ETF,68,4
BL-EST,99,8
source3_weights_cluster,57,2
source3_weights_clusterHCCS,52,2
ILPInit,47,6
ILPInitHCCS,46,2
ILP,44,2
ILPIter,41,2
38.0

instance_spmv_N60_nzP0d15_p4_g1_l5.txt
Trivial,2160,1
cilk,1034,28
BSPg,687,3
BSPgHCCS,679,3
ETF,714,4
BL-EST,1456,70
source3_weights_cluster,679,2
source3_weights_clusterHCCS,665,2
ILPInit,792,83
ILPInitHCCS,713,4
ILPIter,626,2
0

instance_CG_N2_K2_nzP0d75_p4_g1_l5.txt
Trivial,116,1
cilk,141,14
BSPg,164,20
BSPgHCCS,130,13
ETF,154,14
BL-EST,156,13
source3_weights_cluster,153,15
source3_weights_clusterHCCS,141,14
ILPInit,116,6
ILPInitHCCS,116,1
ILP,115,2
ILPIter,115,2
38.78171679642527

instance_CG_N12_K6_nzP0d3_p4_g1_l5.txt
Trivial,2248,1
cilk,1464,67
BSPg,1147,48
BSPgHCCS,1079,31
ETF,1726,93
BL-EST,2019,103
source3_weights_cluster,1453,54
source3_weights_clusterHCCS,1248,50
ILPInit,1199,78
ILPInitHCCS,1185,46
ILPIter,1075,31
ILPCS,1065,31
0

instance_exp_N6_K4_nzP0d25_p4_g1_l5.txt
Trivial,121,1
cilk,95,9
BSPg,69,5
BSPgHCCS,66,5
ETF,87,7
BL-EST,118,8
source3_weights_cluster,106,8
source3_weights_clusterHCCS,81,7
ILPInit,63,6
ILPInitHCCS,63,5
ILP,65,5
ILPIter,63,6
ILPCS,63,6
36.02029190594009

instance_spmv_N25_nzP0d2_p4_g1_l5.txt
Trivial,472,1
cilk,283,16
BSPg,168,3
BSPgHCCS,163,3
ETF,168,3
BL-EST,338,22
source3_weights_cluster,164,2
source3_weights_clusterHCCS,152,2
ILPInit,178,21
ILPInitHCCS,171,4
ILP,152,2
ILPIter,140,2
122.99999999999997

instance_spmv_N6_nzP0d4_p4_g1_l5.txt
Trivial,78,1
cilk,66,7
BSPg,39,3
BSPgHCCS,38,3
ETF,48,4
BL-EST,61,5
source3_weights_cluster,49,2
source3_weights_clusterHCCS,40,2
ILPInit,32,4
ILPInitHCCS,29,2
ILP,29,2
ILPIter,28,2
26.999999999999993

instance_exp_N25_K4_nzP0d15_p4_g1_l5.txt
Trivial,1136,1
cilk,653,34
BSPg,423,6
BSPgHCCS,415,6
ETF,542,14
BL-EST,1164,64
source3_weights_cluster,495,8
source3_weights_clusterHCCS,454,8
ILPInit,455,42
ILPInitHCCS,449,13
ILPIter,393,6
ILPCS,390,6
0

instance_kNN_N5_K3_nzP0d3_p4_g1_l5.txt
Trivial,100,1
cilk,82,7
BSPg,59,4
BSPgHCCS,55,4
ETF,82,7
BL-EST,118,9
source3_weights_cluster,90,6
source3_weights_clusterHCCS,73,6
ILPInit,57,6
ILPInitHCCS,56,4
ILP,52,4
ILPIter,51,4
ILPCS,52,4
32.10771884437396

instance_CG_N8_K3_nzP0d5_p4_g1_l5.txt
Trivial,881,1
cilk,583,29
BSPg,480,23
BSPgHCCS,436,16
ETF,772,48
BL-EST,865,49
source3_weights_cluster,615,29
source3_weights_clusterHCCS,527,26
ILPInit,501,32
ILPInitHCCS,474,20
ILPIter,434,16
ILPCS,432,16
0

instance_spmv_N35_nzP0d18_p4_g1_l5.txt
Trivial,823,1
cilk,412,15
BSPg,279,3
BSPgHCCS,272,3
ETF,291,4
BL-EST,573,31
source3_weights_cluster,288,2
source3_weights_clusterHCCS,275,2
ILPInit,312,35
ILPInitHCCS,284,5
ILPIter,260,3
ILPCS,260,3
0

instance_CG_N3_K1_nzP0d5_p4_g1_l5.txt
Trivial,105,1
cilk,108,10
BSPg,93,8
BSPgHCCS,79,6
ETF,113,10
BL-EST,129,11
source3_weights_cluster,104,10
source3_weights_clusterHCCS,88,8
ILPInit,72,6
ILPInitHCCS,72,5
ILP,75,6
ILPIter,72,6
ILPCS,72,6
30.859259120233276

instance_kNN_N25_K5_nzP0d2_p4_g1_l5.txt
Trivial,1235,1
cilk,651,29
BSPg,490,8
BSPgHCCS,458,7
ETF,655,20
BL-EST,1315,64
source3_weights_cluster,573,10
source3_weights_clusterHCCS,521,10
ILPInit,500,43
ILPInitHCCS,476,12
ILPIter,439,7
ILPCS,437,7
0

instance_exp_N5_K3_nzP0d4_p4_g1_l5.txt
Trivial,119,1
cilk,111,10
BSPg,72,5
BSPgHCCS,68,5
ETF,105,9
BL-EST,122,8
source3_weights_cluster,84,6
source3_weights_clusterHCCS,79,6
ILPInit,56,6
ILPInitHCCS,56,4
ILP,84,6
ILPIter,56,6
ILPCS,56,6
34.49459125223373

instance_spmv_N65_nzP0d18_p4_g1_l5.txt
Trivial,3013,1
cilk,1408,29
BSPg,952,3
BSPgHCCS,947,3
ETF,975,4
BL-EST,1852,77
source3_weights_cluster,1006,2
source3_weights_clusterHCCS,988,2
ILPInit,1112,116
ILPInitHCCS,985,4
ILPIter,931,3
ILPCS,931,3
0

instance_kNN_N15_K4_nzP0d25_p4_g1_l5.txt
Trivial,564,1
cilk,329,18
BSPg,233,5
BSPgHCCS,222,5
ETF,315,14
BL-EST,575,31
source3_weights_cluster,313,8
source3_weights_clusterHCCS,265,8
ILPInit,222,21
ILPInitHCCS,218,7
ILPIter,214,7
ILPCS,211,7
0

instance_kNN_N13_K9_nzP0d15_p4_g1_l5.txt
Trivial,1067,1
cilk,551,25
BSPg,448,11
BSPgHCCS,424,11
ETF,592,24
BL-EST,1326,78
source3_weights_cluster,618,18
source3_weights_clusterHCCS,506,18
ILPInit,424,36
ILPInitHCCS,413,13
ILPIter,404,13
ILPCS,401,13
0

instance_CG_N9_K9_nzP0d35_p4_g1_l5.txt
Trivial,2288,1
cilk,1552,79
BSPg,1286,70
BSPgHCCS,1211,46
ETF,2048,134
BL-EST,2103,113
source3_weights_cluster,1674,81
source3_weights_clusterHCCS,1550,81
ILPInit,1403,81
ILPInitHCCS,1298,54
ILPIter,1201,46
ILPCS,1197,46
0

instance_exp_N18_K10_nzP0d15_p4_g1_l5.txt
Trivial,1160,1
cilk,661,35
BSPg,475,12
BSPgHCCS,449,12
ETF,746,40
BL-EST,1393,88
source3_weights_cluster,625,20
source3_weights_clusterHCCS,535,20
ILPInit,462,42
ILPInitHCCS,454,14
ILPIter,439,12
ILPCS,434,12
0

instance_kNN_N30_K8_nzP0d15_p4_g1_l5.txt
Trivial,2755,1
cilk,1338,45
BSPg,1000,10
BSPgHCCS,961,9
ETF,1555,60
BL-EST,3066,156
source3_weights_cluster,1205,16
source3_weights_clusterHCCS,1115,16
ILPInit,1072,88
ILPInitHCCS,990,18
ILPIter,956,9
ILPCS,946,9
0

instance_exp_N4_K2_nzP0d5_p4_g1_l5.txt
Trivial,81,1
cilk,70,7
BSPg,50,4
BSPgHCCS,48,4
ETF,62,6
BL-EST,75,6
source3_weights_cluster,50,4
source3_weights_clusterHCCS,47,4
ILPInit,45,4
ILPInitHCCS,43,4
ILP,42,3
ILPIter,42,3
ILPCS,42,3
29.249999999999872

instance_exp_N20_K4_nzP0d2_p4_g1_l5.txt
Trivial,951,1
cilk,603,34
BSPg,384,7
BSPgHCCS,352,6
ETF,542,23
BL-EST,1045,59
source3_weights_cluster,428,8
source3_weights_clusterHCCS,385,8
ILPInit,386,33
ILPInitHCCS,380,12
ILPIter,327,6
ILPCS,326,6
0

instance_kNN_N20_K5_nzP0d2_p4_g1_l5.txt
Trivial,859,1
cilk,489,24
BSPg,343,6
BSPgHCCS,327,6
ETF,498,22
BL-EST,899,45
source3_weights_cluster,429,10
source3_weights_clusterHCCS,375,10
ILPInit,348,31
ILPInitHCCS,346,12
ILPIter,307,6
ILPCS,303,6
0

instance_kNN_N40_K5_nzP0d15_p4_g1_l5.txt
Trivial,2270,1
cilk,1053,28
BSPg,839,7
BSPgHCCS,816,7
ETF,1205,32
BL-EST,2200,106
source3_weights_cluster,988,10
source3_weights_clusterHCCS,888,10
ILPInit,892,78
ILPInitHCCS,823,14
ILPIter,804,7
ILPCS,793,7
0

instance_kNN_N50_K5_nzP0d16_p4_g1_l5.txt
Trivial,4232,1
cilk,1906,48
BSPg,1515,7
BSPgHCCS,1468,6
ETF,2215,57
BL-EST,4171,191
source3_weights_cluster,1718,10
source3_weights_clusterHCCS,1619,10
ILPInit,2136,137
ILPInitHCCS,1462,13
ILPIter,1443,13
ILPCS,1438,13
0

instance_kNN_N6_K4_nzP0d2_p4_g1_l5.txt
Trivial,130,1
cilk,108,9
BSPg,83,6
BSPgHCCS,71,5
ETF,119,10
BL-EST,156,10
source3_weights_cluster,122,8
source3_weights_clusterHCCS,97,7
ILPInit,72,6
ILPInitHCCS,72,5
