
instance_exp_N20_K15_nzP0d15_p8_g3_l5.txt
Trivial,2256,1
cilk,1487,60
BSPg,939,19
ETF,2406,110
BL-EST,3629,155
source3_weights_cluster,1229,30
ILPInit,1546,291
0

instance_CG_N15_K10_nzP0d2_p8_g3_l5.txt
Trivial,4076,1
cilk,3654,104
BSPg,2794,83
ETF,4578,139
BL-EST,5127,160
source3_weights_cluster,3520,92
ILPInit,3896,534
0

instance_exp_N10_K7_nzP0d25_p16_g5_l5.txt
Trivial,391,1
cilk,543,22
BSPg,367,12
ETF,635,19
BL-EST,762,22
source3_weights_cluster,452,13
ILPInit,821,205
0

instance_spmv_N50_nzP0d1_p16_g3_l5.txt
Trivial,998,1
cilk,595,25
BSPg,179,3
ETF,244,10
BL-EST,534,21
source3_weights_cluster,156,2
ILPInit,1219,576
0

instance_spmv_N50_nzP0d1_p16_g1_l5.txt
Trivial,998,1
cilk,355,25
BSPg,111,3
ETF,129,4
BL-EST,383,25
source3_weights_cluster,114,2
ILPInit,942,576
0

instance_CG_N15_K10_nzP0d2_p16_g1_l5.txt
Trivial,4076,1
cilk,1951,93
BSPg,1698,90
ETF,3026,192
BL-EST,3136,160
source3_weights_cluster,1865,91
ILPInit,5170,1948
0

instance_kNN_N4_K2_nzP0d5_p4_g5_l5.txt
Trivial,23,1
cilk,55,4
BSPg,39,5
ETF,36,3
BL-EST,48,3
source3_weights_cluster,46,4
ILPInit,23,3
0

instance_kNN_N4_K2_nzP0d5_p16_g1_l5.txt
Trivial,23,1
cilk,28,4
BSPg,28,5
ETF,30,4
BL-EST,25,3
source3_weights_cluster,34,4
ILPInit,32,13
0

instance_CG_N15_K10_nzP0d2_p8_g5_l5.txt
Trivial,4076,1
cilk,3654,104
BSPg,2794,83
ETF,4578,139
BL-EST,5127,160
source3_weights_cluster,3520,92
ILPInit,3934,534
0

instance_CG_N15_K10_nzP0d2_p16_g5_l5.txt
Trivial,4076,1
cilk,5111,93
BSPg,4298,90
ETF,5880,118
BL-EST,6422,147
source3_weights_cluster,4805,91
ILPInit,8331,1949
0

instance_CG_N4_K2_nzP0d5_p8_g5_l5.txt
Trivial,206,1
cilk,282,16
BSPg,273,20
ETF,279,14
BL-EST,307,14
source3_weights_cluster,307,19
ILPInit,239,33
0

instance_exp_N20_K15_nzP0d15_p4_g3_l5.txt
Trivial,2256,1
cilk,1679,52
BSPg,1223,16
ETF,2175,93
BL-EST,3578,147
source3_weights_cluster,1787,29
ILPInit,1197,78
0

instance_CG_N4_K2_nzP0d5_p8_g3_l5.txt
Trivial,206,1
cilk,282,16
BSPg,273,20
ETF,279,14
BL-EST,307,14
source3_weights_cluster,307,19
ILPInit,239,33
0

instance_kNN_N30_K12_nzP0d1_p16_g1_l5.txt
Trivial,2813,1
cilk,807,49
BSPg,457,19
ETF,1245,85
BL-EST,3238,188
source3_weights_cluster,611,24
ILPInit,3521,1273
0

instance_exp_N10_K7_nzP0d25_p16_g3_l5.txt
Trivial,391,1
cilk,405,22
BSPg,269,12
ETF,407,17
BL-EST,583,19
source3_weights_cluster,326,13
ILPInit,652,206
0

instance_exp_N10_K7_nzP0d25_p4_g5_l5.txt
Trivial,391,1
cilk,559,17
BSPg,404,9
ETF,613,20
BL-EST,802,23
source3_weights_cluster,555,12
ILPInit,326,15
0

instance_spmv_N15_nzP0d25_p8_g3_l5.txt
Trivial,247,1
cilk,176,9
BSPg,96,3
ETF,131,5
BL-EST,242,11
source3_weights_cluster,89,2
ILPInit,150,42
0

instance_spmv_N50_nzP0d1_p4_g3_l5.txt
Trivial,998,1
cilk,843,22
BSPg,472,3
ETF,481,3
BL-EST,961,38
source3_weights_cluster,439,2
ILPInit,519,42
0

instance_kNN_N4_K2_nzP0d5_p16_g5_l5.txt
Trivial,23,1
cilk,48,4
BSPg,48,5
ETF,50,4
BL-EST,45,3
source3_weights_cluster,46,4
ILPInit,48,14
0

instance_spmv_N15_nzP0d25_p8_g5_l5.txt
Trivial,247,1
cilk,176,9
BSPg,96,3
ETF,131,5
BL-EST,242,11
source3_weights_cluster,89,2
ILPInit,150,42
0

instance_exp_N20_K15_nzP0d15_p8_g5_l5.txt
Trivial,2256,1
cilk,1487,60
BSPg,939,19
ETF,2406,110
BL-EST,3629,155
source3_weights_cluster,1229,30
ILPInit,1546,291
0

instance_spmv_N50_nzP0d1_p4_g1_l5.txt
Trivial,998,1
cilk,537,22
BSPg,332,3
ETF,347,4
BL-EST,723,44
source3_weights_cluster,337,2
ILPInit,372,42
0

instance_exp_N10_K7_nzP0d25_p16_g1_l5.txt
Trivial,391,1
cilk,267,22
BSPg,171,12
ETF,321,25
BL-EST,376,20
source3_weights_cluster,200,13
ILPInit,535,206
0

instance_CG_N4_K2_nzP0d5_p16_g1_l5.txt
Trivial,206,1
cilk,174,15
BSPg,181,24
ETF,191,15
BL-EST,198,15
source3_weights_cluster,207,19
ILPInit,293,115
0

instance_spmv_N50_nzP0d1_p8_g5_l5.txt
Trivial,998,1
cilk,683,22
BSPg,280,3
ETF,431,15
BL-EST,757,30
source3_weights_cluster,254,2
ILPInit,576,159
0

instance_kNN_N15_K7_nzP0d2_p8_g3_l5.txt
Trivial,706,1
cilk,576,27
BSPg,374,13
ETF,749,33
