
instance_CG_N8_K3_nzP0d5_p8_g1_l5_numa4.txt
Trivial,881,1
cilk,1990,31
BSPg,1430,22
BSPgHCCS,1307,16
ETF,1792,32
BL-EST,1920,41
source3_weights_cluster,2010,29
source3_weights_clusterHCCS,1237,26
ILPIter,1055,26
ILPCS,1062,26
0

instance_spmv_N7_nzP0d35_p8_g1_l5_numa4.txt
Trivial,87,1
cilk,173,5
BSPg,102,3
BSPgHCCS,78,3
ETF,162,4
BL-EST,194,6
source3_weights_cluster,79,2
source3_weights_clusterHCCS,78,2
ILP,51,3
ILPIter,51,3
ILPCS,80,3
15.183263378940211

instance_kNN_N30_K10_nzP0d15_p8_g1_l5_numa3.txt
Trivial,3673,1
cilk,3589,54
BSPg,2279,16
BSPgHCCS,1888,15
ETF,6291,160
BL-EST,7606,235
source3_weights_cluster,2978,20
source3_weights_clusterHCCS,2236,20
ILPIter,1887,15
ILPCS,1738,15
0

instance_CG_N2_K2_nzP0d75_p8_g1_l5_numa3.txt
Trivial,116,1
cilk,233,14
BSPg,234,24
BSPgHCCS,168,15
ETF,258,12
BL-EST,229,13
source3_weights_cluster,207,15
source3_weights_clusterHCCS,122,10
ILPIter,119,10
ILPCS,119,10
0

instance_exp_N44_K5_nzP0d15_p8_g1_l5_numa2.txt
Trivial,4492,1
cilk,3161,92
BSPg,1497,8
BSPgHCCS,1417,8
ETF,4398,125
BL-EST,7366,240
source3_weights_cluster,1762,10
source3_weights_clusterHCCS,1527,10
ILPIter,1370,8
ILPCS,1349,8
0

instance_exp_N30_K6_nzP0d15_p8_g1_l5_numa3.txt
Trivial,2423,1
cilk,2997,62
BSPg,1508,10
BSPgHCCS,1233,9
ETF,4065,105
BL-EST,5996,189
source3_weights_cluster,1773,12
source3_weights_clusterHCCS,1372,12
ILPIter,1204,9
ILPCS,1167,9
0

instance_CG_N7_K2_nzP0d6_p8_g1_l5_numa4.txt
Trivial,551,1
cilk,1351,25
BSPg,910,14
BSPgHCCS,830,11
ETF,1274,24
BL-EST,1326,26
source3_weights_cluster,1298,20
source3_weights_clusterHCCS,760,17
ILPIter,671,17
ILPCS,658,17
0

instance_kNN_N15_K4_nzP0d25_p8_g1_l5_numa2.txt
Trivial,564,1
cilk,454,21
BSPg,229,5
BSPgHCCS,214,5
ETF,516,20
BL-EST,984,40
source3_weights_cluster,371,8
source3_weights_clusterHCCS,279,8
ILPIter,214,5
ILPCS,208,5
0

instance_exp_N6_K4_nzP0d25_p8_g1_l5_numa3.txt
Trivial,121,1
cilk,198,10
BSPg,179,8
BSPgHCCS,146,8
ETF,190,7
BL-EST,261,11
source3_weights_cluster,222,8
source3_weights_clusterHCCS,115,6
ILPIter,114,6
ILPCS,108,6
0

instance_exp_N25_K4_nzP0d15_p8_g1_l5_numa4.txt
Trivial,1136,1
cilk,2440,39
BSPg,1079,7
BSPgHCCS,837,6
ETF,2580,45
BL-EST,4170,80
source3_weights_cluster,1473,8
source3_weights_clusterHCCS,975,8
ILPIter,833,6
ILPCS,812,6
0

instance_exp_N18_K10_nzP0d15_p8_g1_l5_numa4.txt
Trivial,1160,1
cilk,2536,45
BSPg,1261,12
BSPgHCCS,957,12
ETF,2873,63
BL-EST,4092,100
source3_weights_cluster,1972,20
source3_weights_clusterHCCS,1220,20
ILPIter,953,12
ILPCS,891,12
0

instance_kNN_N20_K5_nzP0d2_p8_g1_l5_numa2.txt
Trivial,859,1
cilk,639,25
BSPg,368,8
BSPgHCCS,333,8
ETF,715,26
BL-EST,1332,54
source3_weights_cluster,565,10
source3_weights_clusterHCCS,394,10
ILPIter,333,8
ILPCS,313,8
0

instance_exp_N5_K3_nzP0d4_p8_g1_l5_numa4.txt
Trivial,119,1
cilk,317,9
BSPg,219,7
BSPgHCCS,182,7
ETF,368,11
BL-EST,407,12
source3_weights_cluster,260,6
source3_weights_clusterHCCS,108,5
ILPIter,82,5
ILPCS,85,5
0

instance_exp_N18_K10_nzP0d15_p8_g1_l5_numa3.txt
Trivial,1160,1
cilk,1649,45
BSPg,825,12
BSPgHCCS,654,12
ETF,1871,62
BL-EST,2548,92
source3_weights_cluster,1284,20
source3_weights_clusterHCCS,878,20
ILPIter,653,12
ILPCS,614,12
0

instance_kNN_N30_K12_nzP0d15_p8_g1_l5_numa4.txt
Trivial,4591,1
cilk,6685,65
BSPg,4212,18
BSPgHCCS,3326,17
ETF,12998,233
BL-EST,15616,303
source3_weights_cluster,5574,24
source3_weights_clusterHCCS,3860,24
ILPIter,3326,17
ILPCS,3182,17
0

instance_CG_N6_K5_nzP0d5_p8_g1_l5_numa3.txt
Trivial,914,1
cilk,1765,42
BSPg,1488,52
BSPgHCCS,1192,32
ETF,1389,49
BL-EST,1623,56
source3_weights_cluster,1677,47
source3_weights_clusterHCCS,1198,40
ILPIter,1055,32
ILPCS,1029,32
0

instance_kNN_N30_K8_nzP0d15_p8_g1_l5_numa4.txt
Trivial,2755,1
cilk,4291,43
BSPg,2528,13
BSPgHCCS,2095,12
ETF,8032,134
BL-EST,8487,188
source3_weights_cluster,3730,16
source3_weights_clusterHCCS,2472,16
ILPIter,2095,12
ILPCS,1979,12
0

instance_kNN_N30_K10_nzP0d15_p8_g1_l5_numa4.txt
Trivial,3673,1
cilk,5591,54
BSPg,3506,16
BSPgHCCS,2690,15
ETF,10460,184
BL-EST,13651,261
source3_weights_cluster,4652,20
source3_weights_clusterHCCS,3134,20
ILPIter,2688,15
ILPCS,2581,15
0

instance_CG_N3_K1_nzP0d5_p8_g1_l5_numa3.txt
Trivial,105,1
cilk,215,8
BSPg,179,11
BSPgHCCS,143,9
ETF,171,9
BL-EST,197,8
source3_weights_cluster,228,10
source3_weights_clusterHCCS,110,6
ILPIter,100,6
ILPCS,100,6
0

