
0

instance_exp_N30_K8_nzP0d15_p8_g1_l20.txt
Trivial,3179,1
cilk,2360,72
BSPg,877,12
BSPgHCCS,840,12
ETF,2941,90
BL-EST,6359,193
source3_weights_cluster,1066,16
source3_weights_clusterHCCS,961,16
ILPIter,839,12
ILPCS,814,12
0

instance_CG_N15_K7_nzP0d25_p8_g1_l20.txt
Trivial,3201,1
cilk,2864,83
BSPg,2008,59
BSPgHCCS,1775,39
ETF,4406,143
BL-EST,4759,141
source3_weights_cluster,2498,65
source3_weights_clusterHCCS,2300,62
ILPIter,1773,39
ILPCS,1765,39
0

instance_exp_N30_K6_nzP0d15_p8_g1_l10.txt
Trivial,2423,1
cilk,1357,62
BSPg,603,10
BSPgHCCS,576,10
ETF,1561,68
BL-EST,3297,144
source3_weights_cluster,690,12
source3_weights_clusterHCCS,615,12
ILPIter,574,10
ILPCS,552,10
0

instance_CG_N12_K10_nzP0d2_p8_g1_l20.txt
Trivial,3144,1
cilk,3313,101
BSPg,2510,82
BSPgHCCS,2152,54
ETF,5187,176
BL-EST,4689,138
source3_weights_cluster,3011,91
source3_weights_clusterHCCS,2757,80
ILPIter,2144,54
ILPCS,2118,54
0

instance_spmv_N60_nzP0d15_p8_g1_l20.txt
Trivial,2160,1
cilk,1383,38
BSPg,417,3
BSPgHCCS,411,3
ETF,484,4
BL-EST,1720,47
source3_weights_cluster,412,2
source3_weights_clusterHCCS,398,2
ILPIter,398,2
0

instance_kNN_N30_K12_nzP0d15_p8_g1_l20.txt
Trivial,4591,1
cilk,2507,65
BSPg,1259,18
BSPgHCCS,1216,17
ETF,4229,125
BL-EST,8912,255
source3_weights_cluster,1569,24
source3_weights_clusterHCCS,1468,24
ILPIter,1190,17
ILPCS,1155,17
0

instance_kNN_N50_K5_nzP0d16_p8_g1_l20.txt
Trivial,4232,1
cilk,2198,53
BSPg,969,7
BSPgHCCS,918,7
ETF,2743,65
BL-EST,6442,175
source3_weights_cluster,1186,10
source3_weights_clusterHCCS,1097,10
ILPIter,912,7
ILPCS,901,7
0

instance_spmv_N70_nzP0d19_p8_g1_l20.txt
Trivial,3630,1
cilk,1828,41
BSPg,665,3
BSPgHCCS,647,3
ETF,721,4
BL-EST,2778,65
source3_weights_cluster,635,2
source3_weights_clusterHCCS,622,2
ILPIter,622,2
0

instance_CG_N12_K6_nzP0d3_p8_g1_l2.txt
Trivial,2248,1
cilk,1033,63
BSPg,860,52
BSPgHCCS,801,35
ETF,1351,110
BL-EST,1643,109
source3_weights_cluster,1053,56
source3_weights_clusterHCCS,922,50
ILPIter,792,35
ILPCS,781,35
0

instance_CG_N12_K10_nzP0d2_p8_g1_l2.txt
Trivial,3144,1
cilk,1513,101
BSPg,1286,82
BSPgHCCS,1198,54
ETF,2037,176
BL-EST,2223,138
source3_weights_cluster,1535,91
source3_weights_clusterHCCS,1335,80
ILPIter,1190,54
ILPCS,1183,54
0

instance_kNN_N30_K8_nzP0d15_p8_g1_l2.txt
Trivial,2755,1
cilk,856,43
BSPg,590,13
BSPgHCCS,576,12
ETF,1141,75
BL-EST,2495,148
source3_weights_cluster,735,16
source3_weights_clusterHCCS,661,16
ILPIter,576,12
ILPCS,564,12
0

instance_kNN_N30_K10_nzP0d15_p8_g1_l20.txt
Trivial,3673,1
cilk,2053,54
BSPg,1043,16
BSPgHCCS,1015,15
ETF,3291,97
BL-EST,7151,205
source3_weights_cluster,1287,20
source3_weights_clusterHCCS,1200,20
ILPIter,989,14
ILPCS,955,14
0

instance_CG_N21_K5_nzP0d3_p8_g1_l2.txt
Trivial,4161,1
cilk,1760,93
BSPg,1282,46
BSPgHCCS,1201,31
ETF,2085,135
BL-EST,2833,173
source3_weights_cluster,1526,47
source3_weights_clusterHCCS,1358,45
ILPIter,1199,31
ILPCS,1175,31
0

instance_CG_N12_K6_nzP0d3_p8_g1_l10.txt
Trivial,2248,1
cilk,1529,63
BSPg,1204,52
BSPgHCCS,1073,35
ETF,2223,110
BL-EST,2507,109
source3_weights_cluster,1485,56
source3_weights_clusterHCCS,1314,50
ILPIter,1067,35
ILPCS,1056,35
0

instance_exp_N44_K5_nzP0d15_p8_g1_l2.txt
Trivial,4492,1
cilk,1628,92
BSPg,901,8
BSPgHCCS,869,8
ETF,1921,95
BL-EST,3649,200
source3_weights_cluster,1019,10
source3_weights_clusterHCCS,947,10
ILPIter,868,8
ILPCS,848,8
0

instance_exp_N40_K5_nzP0d15_p8_g1_l2.txt
Trivial,3752,1
cilk,1336,79
BSPg,754,8
BSPgHCCS,737,8
ETF,1533,84
BL-EST,3282,196
source3_weights_cluster,852,10
source3_weights_clusterHCCS,755,10
ILPIter,732,8
ILPCS,725,8
0

instance_CG_N17_K8_nzP0d25_p8_g1_l2.txt
Trivial,4244,1
cilk,1846,104
BSPg,1433,65
BSPgHCCS,1340,42
ETF,2354,179
BL-EST,2985,187
source3_weights_cluster,1753,74
source3_weights_clusterHCCS,1580,71
ILPIter,1338,42
ILPCS,1331,42
0

instance_exp_N35_K4_nzP0d15_p8_g1_l2.txt
Trivial,2232,1
cilk,858,58
BSPg,475,7
BSPgHCCS,447,7
ETF,965,55
BL-EST,1757,119
source3_weights_cluster,583,8
source3_weights_clusterHCCS,513,8
ILPIter,445,7
ILPCS,436,7
0

instance_CG_N12_K6_nzP0d3_p8_g1_l20.txt
Trivial,2248,1
cilk,2149,63
BSPg,1634,52
BSPgHCCS,1413,35
ETF,3313,110
BL-EST,3587,109
source3_weights_cluster,2025,56
source3_weights_clusterHCCS,1804,50
ILPIter,1401,35
ILPCS,1390,35
0

instance_kNN_N30_K8_nzP0d15_p8_g1_l20.txt
Trivial,2755,1
cilk,1612,43
BSPg,788,13
BSPgHCCS,774,12
ETF,2473,75
BL-EST,5141,148
source3_weights_cluster,1005,16
source3_weights_clusterHCCS,931,16
ILPIter,771,12
ILPCS,754,12
0

instance_spmv_N65_nzP0d18_p8_g1_l2.txt
Trivial,3013,1
cilk,928,38
BSPg,516,3
BSPgHCCS,514,3
ETF,632,3
BL-EST,1329,61
source3_weights_cluster,557,2
source3_weights_clusterHCCS,505,2
ILPIter,505,2
0

instance_spmv_N60_nzP0d15_p8_g1_l2.txt
Trivial,2160,1
cilk,717,38
BSPg,381,3
BSPgHCCS,375,3
ETF,430,4
BL-EST,892,47
source3_weights_cluster,394,2
source3_weights_clusterHCCS,380,2
ILPIter,346,3
ILPCS,346,3
0

instance_spmv_N60_nzP0d15_p8_g1_l10.txt
Trivial,2160,1
cilk,1013,38
BSPg,397,3
BSPgHCCS,391,3
ETF,454,4
BL-EST,1260,47
source3_weights_cluster,402,2
source3_weights_clusterHCCS,388,2
ILPIter,388,2
0

instance_exp_N44_K5_nzP0d15_p8_g1_l20.txt
Trivial,4492,1
cilk,3266,92
BSPg,1027,8
