Graph,Machine,Algorithm,Permutation,SpTrSV_Runtime,Work_Cost,Base_Comm_Cost,Supersteps,_Base_Buffered_Sending,Base_CostsTotalCommunication,Schedule_Compute_time
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00285152,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00286438,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00286319,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283753,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00285734,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283025,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282223,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00280265,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00281792,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00281453,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282065,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00280835,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00281371,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00281328,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00281759,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283878,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.0028255,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282082,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282902,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283796,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282562,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00285266,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00281542,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00280919,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282621,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00281494,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00284254,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282903,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00285361,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283159,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.0028345,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283838,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283632,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00304278,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00284338,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283364,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283535,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283454,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00285412,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00306234,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282359,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00285871,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282779,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282739,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282223,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00283602,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.002828,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00282527,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00281541,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00281729,3740507,0,1,0,0,165
bmw7st_1,p40_g0_l300,Serial,LOOP_PROCESSORS,0.00281775,3740507,0,1,0,0,165
