Graph,Machine,Algorithm,Permutation,SpTrSV_Runtime,Work_Cost,Base_Comm_Cost,Supersteps,_Base_Buffered_Sending,Base_CostsTotalCommunication,Schedule_Compute_time,Scheduling_Threads
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00249106,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00263057,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00253512,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00254772,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00257054,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00262233,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00257593,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00255446,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00256088,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.0025653,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00256756,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00256155,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00256495,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.0025663,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00258579,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00255729,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00256648,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00258994,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00259779,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00255748,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00254222,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00257771,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00255261,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.00256012,1899094,0,786,0,0,155,1
bmw7st_1,p2_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.0025511,1899094,0,786,0,0,155,1
