Graph,Machine,Algorithm,Permutation,SpTrSV_Runtime,Work_Cost,Base_Comm_Cost,Supersteps,_Base_Buffered_Sending,Base_CostsTotalCommunication,Schedule_Compute_time,Scheduling_Threads
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000326174,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000326604,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000332455,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000357395,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000333355,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000327764,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000332124,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000324124,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000327744,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000328544,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000327034,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000329154,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000328774,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000334184,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000332014,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000328215,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000339694,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000421635,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000330774,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000327185,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000323434,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000324164,142732,0,15,0,0,158,1
bmw7st_1,p32_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000327204,142732,0,15,0,0,158,1
