Graph,Machine,Algorithm,Permutation,SpTrSV_Runtime,Work_Cost,Base_Comm_Cost,Supersteps,_Base_Buffered_Sending,Base_CostsTotalCommunication,Schedule_Compute_time
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00302534,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00281055,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00280753,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028092,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00280582,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00280005,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00278769,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028027,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00280356,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00280422,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00280692,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00282642,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284716,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00282694,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00283234,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00282444,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00368994,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00282458,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285037,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00282628,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285728,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00283071,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028211,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00282108,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00282175,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00282422,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00302678,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284709,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286021,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285946,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286869,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028767,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286031,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028685,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285704,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028597,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00289373,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286432,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00283887,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284515,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285016,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284187,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285255,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285844,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00287639,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285351,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00288211,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285863,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285448,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00287088,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00287859,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286334,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284456,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284355,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284326,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284025,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00288685,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00287457,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028573,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00298948,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285805,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286127,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00287217,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00288234,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285555,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00289287,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028594,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286658,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286097,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028421,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284394,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285244,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284687,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284486,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284833,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285964,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00295101,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285506,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028951,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286518,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285009,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028734,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00287105,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285144,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00287694,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286105,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285545,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286781,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00283991,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284353,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028372,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00284263,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285714,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00286263,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285399,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00288071,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285942,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00287288,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.00285718,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,Serial,LOOP_PROCESSORS,0.0028554,3740507,0,1,0,0,165
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000602716,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000382824,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000380964,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000378074,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000375574,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000379444,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000374004,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000380324,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000375633,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000409194,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000375014,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000374384,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000378144,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000374324,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000370324,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000369204,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000382294,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000376074,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000373074,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000377924,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000373624,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000373884,160372,4927,43,7508,45467.6,541
bmw7st_1,p24_g0_l300,GreedyBspFillup,LOOP_PROCESSORS,0.000372123,160372,4927,43,7508,45467.6,541
