Graph,Machine,Algorithm,Permutation,SpTrSV_Runtime,Work_Cost,Base_Comm_Cost,Supersteps,_Base_Buffered_Sending,Base_CostsTotalCommunication,Schedule_Compute_time
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00285258,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00285985,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00288264,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00282815,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283228,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00284931,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00281433,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00280668,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00284765,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00281174,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00280179,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00280513,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00280745,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.0028097,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00282383,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283447,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00281683,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00282414,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00282049,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.0028431,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00281541,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283173,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00281331,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00281651,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00281682,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00281183,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283654,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00282247,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00284604,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.0030206,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00284381,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00285539,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00285654,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00284637,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00286932,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00287659,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00284818,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283144,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283185,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283527,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283417,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00284514,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.0028451,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00284858,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00289933,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00286095,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00284614,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.0028533,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00284877,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00285138,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00287208,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00286397,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283353,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.0028356,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283524,3740507,0,1,0,0,160
bmw7st_1,p48_g0_l300,Serial,LOOP_PROCESSORS,0.00283082,3740507,0,1,0,0,160
