Graph,Machine,Algorithm,Permutation,SpTrSV_Runtime,Work_Cost,Base_Comm_Cost,Supersteps,_Base_Buffered_Sending,Base_CostsTotalCommunication,Schedule_Compute_time
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00285334,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00284189,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00284643,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00281462,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282288,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282823,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00280033,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00286707,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00289244,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00290206,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00291672,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00292497,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00294985,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00293706,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00295544,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00283307,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00283233,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00283618,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00284955,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00283526,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00285429,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00283922,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00284189,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00286792,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282685,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00290997,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282856,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282008,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00306035,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.0029762,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00286226,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00287315,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00287013,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00285653,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00286383,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00287059,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00288482,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.0028769,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.0028659,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.0028643,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00286682,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00289071,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.0030556,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00286509,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282907,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282293,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00283172,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282835,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282642,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00286676,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00285504,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.002848,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00284292,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00284819,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00285224,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00283957,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00285175,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00284814,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00283829,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00284471,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00283301,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282631,3740507,0,1,0,0,163
bmw7st_1,p32_g0_l300,Serial,LOOP_PROCESSORS,0.00282762,3740507,0,1,0,0,163
