Graph,Machine,Algorithm,Permutation,SpTrSV_Runtime,Work_Cost,Base_Comm_Cost,Supersteps,_Base_Buffered_Sending,Base_CostsTotalCommunication,Schedule_Compute_time,Scheduling_Threads
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000484326,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000516787,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000548647,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000544027,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000544777,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000546977,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000546627,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000542047,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000545947,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000537607,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000524357,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000552187,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000526716,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000524117,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000509067,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000495697,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000524227,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000524696,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000495146,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000475157,246010,0,12,0,0,157,1
bmw7st_1,p16_g0_l300,SMFunGrowl,LOOP_PROCESSORS,0.000486816,246010,0,12,0,0,157,1
